Name,Ticker,"Sub-Sector","Market Cap","Debt to Equity","Long Term Debt to Equity","Cash Conversion Cycle","Quick Ratio","Current Ratio","Interest Coverage Ratio","Working Capital Turnover Ratio","Net Income / Liabilities","Earning Power"
delaPlex Ltd,DELAPLEX,"IT Services & Consulting","221.5552","0","0",,"40.16352201257861","40.16352201257861","54.409090909090914","1.3131548311990688","630.6250000000036","18.067924528301887"
Siyaram Recycling Industries Ltd,SIYARAM,"Environmental & Facilities Services","221.3405625","77.3230809331422","2.189495634041444",,"0.4311816192560175","1.7362144420131291","2.517189835575485","7.560686256616169","8.023504273504265","9.886690541889271"
B-Right RealEstate Ltd,BRRL,"Real Estate Development","221.190992","107.33491223181944","29.92477013095569",,"0.5708359181141441","1.3530164392059556","8.140495867768598","0.5629452100392782","0.8062375580623768","2.2136821287306727"
Eco Hotels and Resorts Ltd,ECOHOTELS,,"221.06905261999998","0","0",,"11.652173913043477","11.652173913043477","-3.6280991735537187",,,
Modern Threads (India) Ltd,MODTHREAD,"Textiles","220.96136664000002","1.7499032133178472","0.007742934572202699",,"1.0989537925021797","2.1079628015111886","8.607038123167143","4.5815880668976945","35.04132231404953","14.547707558859955"
Tarmat Ltd,TARMAT,"Construction & Engineering","220.924843635","8.06911980251485","0.1388567461235823",,"1.3987557398903872","2.461413123981633","-0.7260273972602709","0.9093579096617377",,
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","220.57","550.9251352120694","530.9422146313692",,"0.1994177583697232","2.6152353226589033","0.9974358974358976","0.006328926744151617","0.08701817713033475","4.50479140731305"
SAH Polymers Ltd,SAH,"Commodity Chemicals","220.220452","35.128617363344055","8.187873220027562","206.1414477991","1.3399098083427283","2.1826381059751974","1.376731301939054","2.499887917507285","1.8013960819634867","3.7797551144573616"
Digicontent Ltd,DGCONTENT,"Online Services","220.19508769499998","13648.695652173908","13513.913043478256",,"1.558736790366183","1.558736790366183","1.724059293044473","13.396147672552175","2.412778478352271","12.650073206442189"
Pansari Developers Ltd,PANSARI,"Real Estate","218.95734","67.10862225150291","8.235197232973732",,"0.4749079355910175","1.338002743880425","2.41002277904328","1.4096674665752478","3.2106982190176865","3.729291505111032"
Jyoti Ltd,JYOTI,"Heavy Electrical Equipments","218.52553876399998",,,,"0.8580650271276384","0.914696447665439","7.560344827586204","-23.817694369973257","2.4882947083247435","3.0906399774457274"
Parshva Enterprises Ltd,PARSHVA,"Precious Metals, Jewellery & Watches","218.315372325","7.527675276752768","3.3948339483394836","202.6536649428","5.037037037037037","6.055555555555555","3.8333333333333335","2.0734626496079236","8.201892744479492","2.7511961722488034"
W H Brady & Company Ltd,WHBRADY,"Heavy Machinery","217.83375","7.902599342694951","0.20914251568568862",,"1.3782866836301952","1.89058524173028","14.92792792792793","4.210041657531243","26.969332531569464","16.536926147704595"
Kapston Services Ltd,KAPSTON,"Business Support Services","217.579964389","157.26218888510058","17.25196045005114","214.9216069989","1.3828349226923433","1.4282010924914361","1.9358490566037776","11.63423343003794","10.393583595171192","11.425389755011157"
Mauria Udyog Ltd,MUL,"Gas Distribution","217.5156","1087.6649454962708","336.20195065978197",,"0.19008549630027222","0.4612199516926734","2.2158786797502215","-1.9483218808563805","4.447750883439164","6.30777044184865"
Sonam Ltd,SONAMLTD,"Precious Metals, Jewellery & Watches","217.493856","49.320574162679435","11.674641148325364",,"0.5138648180242635","1.3691507798960139","3.590909090909091","10.365982404692085","16.437947494033427","11.973883642299175"
Simplex Castings Ltd,SIMPLEXCAS,"Iron & Steel","217.424077605","216.4705882352941","74.35897435897436",,"0.4553985033852001","1.156075543413707","1.3584686774941999","12.558232931726915","2.0664399686110406","7.92072510822511"
IVP Ltd,IVP,"Commodity Chemicals","216.61401895100002","68.90911896312298","0",,"0.8975166142007696","1.2866636686154","2.911494252873564","10.652376333656647","6.038255396567835","7.606835040091295"
Bihar Sponge Iron Ltd,BIHSPONG,"Iron & Steel","216.22235099099998",,,,"0.22348564610093355","0.8412999227907629",,"-11.059046177138528","3.1365623948873163","4.096650192202083"
