Name,Ticker,"Sub-Sector","Market Cap","Alpha","Beta","Sharpe Ratio","Volatility vs Nifty","100D SMA","200D SMA","Volatility"
Uniphos Enterprises Ltd,UNIENTER,"Fertilizers & Agro Chemicals","1291.535961779","9.61410060030496","1.24031955718638","0.02617869861458","2.4559934122982856","164.14359999999994","156.80329999999995","34.426412393906034"
Macpower CNC Machines Ltd,MACPOWER,"Industrial Machinery","1286.4849552","74.079755588844","0.552760274679408","0.174675394914656","3.8057954400248475","1425.0120000000002","1152.5522500000004","53.34700111533924"
Kirloskar Electric Company Ltd,KECL,"Heavy Electrical Equipments","1282.588539152","83.5731789421842","1.8905519798065","0.196400277348305","4.46501253806832","199.16220000000004","159.28610000000006","62.58744922106987"
HLV Ltd,HLVLTD,"Hotels, Resorts & Cruise Lines","1281.601243656","26.419787847816","0.887834410140567","0.074137583903955","3.955247292956146","23.7955","26.788999999999998","55.441913543150505"
Kriti Industries (India) Limited,KRITI,"Building Products - Pipes","1278.7787456","27.0245907002662",,"0.074959590318196","4.2961230487244215","182.7563","156.59164999999996","60.22007348625127"
Renaissance Global Ltd,RGL,"Precious Metals, Jewellery & Watches","1277.2022055520001","-3.96617455883006","1.20885204712325","-0.022094230758879","3.4908540552004292","105.76240000000003","109.01069999999999","48.932371198344796"
Vimta Labs Ltd,VIMTALABS,"Labs & Life Sciences Services","1271.2612292200001","25.7153852440253","1.11249087742337","0.068917449404612","3.141832907121228","526.779","490.7177500000001","44.040034794752756"
Creative Newtech Ltd,CREATIVE,"Technology Hardware","1269.80733975","47.085159078347","0.753621616312004","0.125399092387292","3.7646599348339227","758.1904999999999","764.4720000000002","52.77039213151903"
Mafatlal Industries Ltd,MAFATIND,"Textiles","1268.79299415","68.4695432876067","0.628191203923528","0.149776089533715","4.025627958579048","169.2335","153.18474999999998","56.4284609040509"
Heubach Colorants India Ltd,HEUBACHIND,"Specialty Chemicals","1268.46020909","0.589458715918267","1.60936563734533","-0.013144649755109","3.463249389169455","463.0675","498.86900000000014","48.545428134076126"
Cellecor Gadgets Ltd,CELLECOR,"Home Electronics & Appliances","1267.502301",,,,"4.921055827645889","31.106749999999998","28.637825000000003","68.97994778309943"
Orient Technologies Ltd,ORIENTTECH,"IT Services & Consulting","1264.24328712",,,,"3.9731953637126765",,,"55.69349715182196"
Taneja Aerospace and Aviation Ltd,TANAA,"Aerospace & Defense Equipments","1260.61899716","76.2221929791662","1.1036691318719","0.179884597344479","4.368754809919974","541.8729999999999","466.7460000000002","61.2381751437284"
Kuantum Papers Ltd,KUANTUM,"Paper Products","1259.65049905","17.9238316308622","1.54254230953129","0.069472240485838","2.794667113754129","155.82299999999995","162.32199999999995","39.17370546680513"
Dynamic Cables Ltd,DYCL,"Cables","1256.0478969600001","50.6588114606837",,"0.141417944167938","3.555048959517524","556.085","490.8464999999997","49.83221084715703"
Automotive Stampings and Assemblies Ltd,ASAL,"Auto Parts","1254.55651476","95.8979388092986","1.28971140867164","0.187602600010124","4.171535301759826","902.1885000000001","724.5477500000004","58.47368885233766"
Cropster Agro Ltd,CROPSTER,,"1253.7",,,,"4.124916153584007","395.9630000000001","413.64824999999985","57.82021396412471"
Vardhman Holdings Ltd,VHL,"Diversified Financials","1251.4650963200002","2.77417716960365","1.18530891830482","0.015099397380483","2.816619540485453","3670.5220000000018","3395.6987499999977","39.4814193604643"
Munjal Auto Industries Ltd,MUNJALAU,"Auto Parts","1249.8","23.3156596437648","1.35586026588287","0.078507730232458","3.735941583454671","95.30019999999999","92.29584999999999","52.367838198391816"
Simplex Infrastructures Ltd,SIMPLEXINF,"Construction & Engineering","1246.45633266","67.5123995151419","1.26916900738751","0.127508567017318","3.1937869135628936","144.08019999999996","120.43684999999994","44.768290026350755"
New Delhi Television Ltd,NDTV,"TV Channels & Broadcasters","1243.586269163","31.7840502994693","1.14467496432857","0.068720282373011","3.3264970690222753","217.51880000000017","235.34440000000012","46.628528949560526"
Beekay Steel Industries Ltd,BEEKAY,"Iron & Steel","1242.2581070200001","17.8685793501925","1.00585351383013","0.050618023607638","2.443529694969353","676.8385000000001","654.3534999999997","34.25170464812044"
Saint-Gobain Sekurit India Ltd,SAINTGOBAIN,"Auto Parts","1234.9377635","26.3943128455987","1.31641346200999","0.089546984338112","2.55782716560918","136.34699999999998","133.22599999999997","35.85384732493848"
Elin Electronics Ltd,ELIN,"Electronic Equipments","1232.9887733799999",,,,"3.212583483407332","197.405","175.22674999999998","45.03176730679262"
Signpost India Ltd,SIGNPOST,"Advertising","1227.3189",,,,"4.580106439660634","262.6983000000001",,"64.20075571464584"
Ksolves India Ltd,KSOLVES,"IT Services & Consulting","1217.25552","35.0641519319304","1.50380161758999","0.103830237597241","2.667527443086317","1093.5565","1145.235","37.39154973620829"
Sical Logistics Ltd,SICALLOG,"Logistics","1212.8498990399999","25.3878729343038","1.60134157430366","0.036905794302359","3.891277289579029","183.44739999999993","206.08595000000008","54.54522639974349"
AGI Infra Ltd,AGIIL,"Real Estate","1211.898624",,,,"3.08770598022477","891.3539999999999","905.932","43.281321071164825"
Chaman Lal Setia Exports Ltd,CLSEL,"Packaged Foods & Meats","1210.818847","22.0138497783297","0.409125787851787","0.063906858748967","2.585511641861293","223.21570000000003","228.03834999999998","36.241909113537766"
Magadh Sugar & Energy Ltd,MAGADSUGAR,"Sugar","1205.3980302","35.0759649754035","0.919453059953071","0.112930005552398","3.1108727347391723","753.5919999999999","691.8364999999997","43.6060565695369"
3B Blackbio DX Ltd,3BBLACKBIO,"Fertilizers & Agricultural Chemicals","1203.24742065","42.8004431114574","1.33001112340855","0.100215251089792","3.700452653887645","1110.3205","951.6622500000001","51.870378995702254"
Valiant Organics Ltd,VALIANTORG,"Commodity Chemicals","1202.961512625","-41.461819063498","0.955420305785179","-0.128622662587505","2.220983465816553","406.8834999999999","431.5134999999998","31.132205946227128"
Shalimar Paints Ltd,SHALPAINTS,"Specialty Chemicals","1197.8232460020001","15.5315929874498","0.879341704032585","0.030467054323627","3.2623521914197684","147.45009999999996","165.6570499999999","45.729390540539285"
Enkei Wheels (India) Ltd,ENKEIWHEL,"Auto Parts","1192.364659825","21.3854080731402","0.944937271094972","0.061916195271076","2.5104231080007398","671.5575000000003","617.3112500000002","35.18937012064277"
Panorama Studios International Ltd,PANORAMA,"Movies & TV Serials","1187.017875","114.498514135837","0.160148890992717","0.184524377416213","3.5201214918237387","190.6483","161.2100000000001","49.34262182762628"
Sutlej Textiles and Industries Ltd,SUTLEJTEX,"Textiles","1185.79155156","1.3628014693375","1.08111877342433","0.009105371234316","3.387288023809","62.770199999999996","62.03710000000004","47.48065439453419"
Sathlokhar Synergys E&C Global Ltd,SSEGL,"Construction & Engineering","1183.84781764",,,,"7.7071364319652895",,,"108.03329351549164"
Nelcast Ltd,NELCAST,"Iron & Steel","1179.0402624","15.9439577741856","0.883477516708378","0.043080366235367","2.8620582163246544","145.10330000000005","150.66765000000004","40.11834720613369"
Sunshine Capital Ltd,SCL,,"1176.5637",,,,"3.911400878257981","2.8482000000000003","2.7091818749999983","54.82730490990474"
IST Ltd,ISTLTD,"Industrial Machinery","1167.9275345600001","21.0118698796825","0.235944102323303","0.078925412891197","2.1024154621815123","972.922","935.9767499999996","29.47020189954596"
